dj_pts,dj_rank,dj_odds,opp_pts,opp_rank,opp_odds,dj_win,age_c,age_c_sq,is_outdoor,is_five_sets,5SMA,ATP500,Grand Slam,Masters 1000,Masters Cup,Clay,Grass,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final
12260,2,1.01,945,49,26.0,1,-1.3415468856947292,1.7997480465172269,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
12260,2,1.01,1930,16,26.0,1,-1.3360711841204669,1.7850862090370665,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
12260,2,1.07,3890,8,9.0,0,-1.330595482546201,1.7704843381723574,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
10580,2,1.02,830,54,17.0,1,-1.2347707049965777,1.5246586939177456,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
10580,2,1.02,885,51,17.0,1,-1.2320328542094465,1.5179049538514753,1,0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0
10580,2,1.22,4305,8,4.33,0,-1.2265571526351806,1.5044424486805217,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0
10260,2,1.0166666666666668,616,87,34.0,1,-1.1991786447638617,1.4380294220576921,1,0,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0
10260,2,1.01,602,91,26.0,1,-1.196440793976727,1.4314705734916608,1,0,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0
10260,2,1.14,1455,26,5.5,1,-1.1909650924024646,1.418397851321211,1,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
10260,2,1.05,730,65,11.0,1,-1.1882272416153334,1.411883977716784,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
10260,2,1.14,2320,13,5.5,1,-1.1854893908281987,1.4053850957662137,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
10260,2,1.53,4625,8,2.5,1,-1.1827515400410675,1.398901205469517,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
10900,2,1.02,955,48,17.0,1,-1.169062286105408,1.366706628794003,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
10900,2,1.04,2050,17,13.0,1,-1.1581108829568798,1.3412208172231637,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
10900,2,1.28,4795,6,3.75,1,-1.155373032169745,1.3348868434651109,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
10900,2,1.72,13130,1,2.1,1,-1.1444216290212168,1.3097008649715756,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
11680,2,1.01,810,57,21.0,1,-1.1006160164271037,1.2113556156158667,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
11680,2,1.01,730,62,26.0,1,-1.0951403148528414,1.1993323092159804,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
11680,2,1.01,1071,38,21.0,1,-1.0924024640657102,1.1933431434968351,1,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0
11680,2,1.28,5355,4,3.75,0,-1.0896646132785754,1.1873689694315475,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0
11030,2,1.03,1005,43,15.0,1,-1.0239561943874058,1.0484862880243389,1,0,0.8,0,0,1,0,1,0,1,0,0,0,0,0,0
11030,2,1.1,1280,29,7.0,1,-1.0184804928131435,1.0373025142409036,1,0,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0
11030,2,1.33,5030,5,3.4,1,-1.0157426420260087,1.0317331148299764,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
11030,2,1.12,2625,10,6.0,1,-1.0130047912388775,1.0261787070729218,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
11030,2,2.1,12900,1,1.72,1,-1.0102669404517464,1.0206392909697324,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,1
11850,2,1.01,1060,42,21.0,1,-0.9828884325804239,0.9660696709004025,1,1,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0
11850,2,1.02,1410,26,19.0,1,-0.9774127310061616,0.9553356467329231,1,1,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0
11850,2,1.1,2315,14,7.0,1,-0.9719370294318956,0.9446615891808976,1,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0
11850,2,1.07,2975,9,9.0,1,-0.9664613278576333,0.9340474982443397,1,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0
11850,2,1.1,2050,17,7.0,1,-0.9582477754962362,0.9182387992434851,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
11850,2,2.2,12500,1,1.66,0,-0.9527720739219703,0.9077746248455724,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1
12330,2,1.01,852,56,26.0,1,-0.9117043121149884,0.8312047527290641,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
12330,2,1.03,1085,38,15.0,1,-0.906228610540726,0.8212502945625748,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
12330,2,1.01,1005,44,21.0,1,-0.9007529089664601,0.81135580301154,1,1,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
12330,2,1.08,1775,17,8.0,1,-0.8925393566050666,0.7966265030889862,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
12330,2,1.08,1350,29,8.0,1,-0.8870636550308006,0.7868819280766033,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
12330,2,1.25,2595,13,4.0,1,-0.8815879534565383,0.7771973196796875,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
12330,2,1.61,4945,4,2.4,1,-0.8761122518822724,0.7675726778982263,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
13130,1,1.07,1545,22,9.0,1,-0.7912388774811774,0.6260589612376737,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
13130,1,1.12,1910,15,6.0,0,-0.7885010266940462,0.621733869097565,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
12860,1,1.05,1145,31,11.0,1,-0.772073921971252,0.5960981409880709,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
12860,1,1.1,1735,20,7.0,0,-0.7693360711841208,0.5918779904250187,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
12770,1,1.002,656,79,34.0,1,-0.736481861738536,0.5424055326698601,1,1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0
12770,1,1.01,649,81,26.0,1,-0.7310061601642701,0.5343700061981105,1,1,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0
12770,1,1.01,820,57,21.0,1,-0.7255304585900078,0.526394446341827,1,1,0.6,0,1,0,0,0,0,0,1,0,0,0,0,0
12770,1,1.04,1505,25,13.0,1,-0.7200547570157418,0.5184788531009991,1,1,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0
12770,1,1.25,3150,9,4.0,1,-0.7118412046543448,0.5067179006437488,1,1,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0
12770,1,1.1,2680,11,7.0,0,-0.7063655030800824,0.4989522239415779,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
12150,1,1.04,1040,38,13.0,1,-0.6406570841889128,0.41044149952143966,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0
12150,1,1.03,965,41,15.0,1,-0.637919233401778,0.40694094834391215,1,0,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0
12150,1,1.16,3710,10,5.0,1,-0.6324435318275157,0.39998482095046184,1,0,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0
12150,1,1.3,3365,11,3.5,1,-0.6297056810403845,0.39652924473453444,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0
12150,1,1.14,4115,6,5.5,1,-0.6269678302532498,0.3930886601724678,1,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1
12150,1,1.03,1024,39,15.0,1,-0.6187542778918562,0.3828568564094724,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
12150,1,1.02,642,85,19.0,1,-0.6160164271047215,0.37947623846286666,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
12150,1,1.1,4495,5,7.0,1,-0.6132785763175903,0.3761106121701304,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
12150,1,1.33,8170,3,3.4,0,-0.6105407255304591,0.37275997753125945,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
11510,1,1.14,1460,24,5.5,1,-0.5639972621492113,0.3180929117118062,0,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
11510,1,1.16,1735,21,5.0,1,-0.558521560574949,0.31194633362707636,0,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
11510,1,1.36,4295,8,3.25,1,-0.5557837097878178,0.30889553206550924,0,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
11510,1,1.2,4355,7,4.5,1,-0.553045859000683,0.3058597221578034,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
11510,1,1.16,3930,10,5.0,1,-0.5503080082135519,0.30283890390396667,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
10010,1,1.12,4150,9,6.0,1,-0.5284052019164953,0.2792120574124122,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
10010,1,1.14,4895,4,5.5,1,-0.522929500342233,0.2734552623281774,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
10010,1,1.07,4465,7,9.0,1,-0.517453798767967,0.26775843385939974,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
10010,1,1.07,4625,5,9.0,1,-0.5147159479808359,0.2649325071058105,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
11360,1,1.03,711,68,15.0,1,-0.3723477070499648,0.1386428149453664,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360,1,1.02,781,57,17.0,1,-0.3696098562628336,0.1366114458466325,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0
11360,1,1.05,1320,27,11.0,0,-0.3668720054757024,0.13459506840176383,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
11405,1,1.01,487,116,26.0,1,-0.3340177960301176,0.11156788806481725,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0
11405,1,1.01,595,88,26.0,1,-0.3285420944558517,0.10793990782943778,1,1,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0
11405,1,1.03,1135,33,15.0,1,-0.32306639288158934,0.10437189420952143,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
11405,1,1.02,964,42,17.0,1,-0.3175906913073234,0.1008638472050636,1,1,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0
11405,1,1.11,4575,8,6.5,1,-0.31211498973306107,0.09741576681606881,1,1,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0
11405,1,1.22,5370,4,4.33,1,-0.30663928815879515,0.0940276530425326,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
11405,1,1.44,4675,6,2.75,1,-0.3011635865845328,0.09069950588445938,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
13045,1,1.02,785,63,15.0,1,-0.23819301848049435,0.05673591405284912,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
13045,1,1.01,521,107,21.0,1,-0.2354551676933596,0.055439135993508096,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0
13045,1,1.01,538,104,26.0,1,-0.23271731690622843,0.054157349588033955,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
13045,1,1.11,4460,8,6.5,1,-0.22997946611909725,0.052890554836425,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
13045,1,1.44,9205,2,2.75,0,-0.22724161533196607,0.05163875173868124,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
13205,1,1.02,788,61,17.0,1,-0.18617385352498417,0.03466070373634226,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
13205,1,1.01,730,68,26.0,1,-0.18069815195071826,0.032651822118404866,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
13205,1,1.1,1720,20,7.0,1,-0.1752224503764559,0.03070290711592955,1,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0
13205,1,1.3,5425,4,3.5,1,-0.16974674880218998,0.028813958728913788,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
13205,1,1.5,9205,2,2.62,1,-0.1670088980150588,0.027891972016204313,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
13205,1,1.02,1065,41,17.0,1,-0.14784394250513344,0.0218578313354612,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
13205,1,1.02,603,84,19.0,1,-0.14510609171800226,0.021055777853673286,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
13205,1,1.04,760,65,13.0,1,-0.14236824093086753,0.020268716025749544,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
13205,1,1.11,4580,7,6.5,1,-0.134154688569474,0.017997480465172556,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
13205,1,1.14,1450,24,5.5,1,-0.13141683778233926,0.017270385252709672,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
13205,1,1.28,5695,4,3.75,1,-0.12867898699520808,0.016558281694112928,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
13205,1,1.02,742,67,19.0,1,-0.10403832991102036,0.010823974090674312,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
13205,1,1.01,876,52,21.0,1,-0.09856262833675444,0.00971459170464919,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
13205,1,1.04,3360,10,13.0,1,-0.09582477754962326,0.009182387992434782,1,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0
13205,1,1.4,5255,5,3.0,1,-0.09308692676249208,0.008665175934085565,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0
13205,1,1.07,4510,8,9.0,1,-0.0903490759753609,0.008162955529601537,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1
13845,1,1.03,290,174,15.0,1,-0.027378507871322455,0.0007495826932600656,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
13845,1,1.02,714,68,19.0,1,-0.021902806297056543,0.00047973292368637974,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
13845,1,1.2,5040,6,4.5,1,-0.019164955509925363,0.0003672955196974185,1,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0
13845,1,1.12,4310,8,6.0,1,-0.016427104722794184,0.00026984976957364695,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0
13845,1,1.36,8645,2,3.25,1,-0.013689253935659451,0.00018739567331496778,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1
13845,1,1.002,603,87,34.0,1,0.010951403148528271,0.00011993323092159493,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0
13845,1,1.002,868,55,34.0,1,0.016427104722794184,0.00026984976957364695,1,1,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0
13845,1,1.005,619,84,29.0,1,0.021902806297056543,0.00047973292368637974,1,1,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0
13845,1,1.02,1625,21,19.0,1,0.027378507871322455,0.0007495826932600656,1,1,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0
13845,1,1.33,4570,7,3.4,1,0.032854209445584814,0.0010793990782943545,1,1,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0
13845,1,1.16,7040,3,5.0,1,0.041067761806981906,0.0016865610598350018,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0
13845,1,1.12,3845,9,6.0,0,0.043805612594113086,0.001918931694745519,1,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1
13845,1,1.03,1195,33,15.0,1,0.10403832991102036,0.010823974090674312,1,1,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0
13845,1,1.005,564,92,34.0,1,0.10951403148528271,0.011993323092159494,1,1,0.8,0,1,0,0,0,1,1,0,0,0,0,0,0
13845,1,1.02,1355,26,17.0,1,0.11498973305954863,0.01322263870910625,1,1,0.8,0,1,0,0,0,1,0,1,0,0,0,0,0
13845,1,1.03,2090,14,15.0,1,0.1259411362080769,0.015861169789381378,1,1,0.8,0,1,0,0,0,1,0,0,1,0,0,0,0
13845,1,1.08,3540,9,7.5,1,0.12867898699520808,0.016558281694112928,1,1,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0
13845,1,1.06,1610,20,10.0,1,0.134154688569474,0.017997480465172556,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0
13845,1,1.83,9665,2,2.0,1,0.13963039014373635,0.019496645851692026,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1
13755,1,1.01,1145,33,21.0,1,0.22176591375770016,0.049180120504787705,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
13755,1,1.04,1115,35,13.0,1,0.22724161533196607,0.05163875173868124,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
13755,1,1.04,585,87,11.0,1,0.23271731690622843,0.054157349588033955,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
13755,1,1.04,925,49,13.0,1,0.23271731690622843,0.054157349588033955,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
13755,1,1.44,7840,3,2.75,0,0.2354551676933596,0.055439135993508096,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
14265,1,1.03,1000,42,15.0,1,0.2436687200547567,0.05937444513312339,1,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0
14265,1,1.06,2090,14,10.0,1,0.24640657084188788,0.060716198154058314,1,0,0.8,0,0,1,0,0,0,0,1,0,0,0,0,0
14265,1,1.25,5575,5,4.0,1,0.24914442162902262,0.062072942828860195,1,0,0.8,0,0,1,0,0,0,0,0,0,1,0,0,0
14265,1,1.1,750,66,7.0,1,0.2518822724161538,0.06344467915752551,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0
14265,1,1.9,8065,3,1.9,0,0.254620123203285,0.06483140714005602,1,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1
14865,1,1.005,870,52,34.0,1,0.2847364818617386,0.0810748641030002,1,1,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0
14865,1,1.01,1430,25,26.0,1,0.2874743326488698,0.08264149193191304,1,1,0.8,0,1,0,0,0,0,0,1,0,0,0,0,0
14865,1,1.005,1510,23,26.0,1,0.2956878850102669,0.0874313253418448,1,1,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0
14865,1,1.02,1665,19,15.0,1,0.3011635865845328,0.09069950588445938,1,1,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0
14865,1,1.12,3550,9,6.0,1,0.30663928815879515,0.0940276530425326,1,1,0.8,0,1,0,0,0,0,0,0,0,0,0,1,0
14865,1,1.66,9065,2,2.2,1,0.31211498973306107,0.09741576681606881,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
15645,1,1.03,790,59,11.0,1,0.3750855578370995,0.14068917569796813,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
15645,1,1.002,230,219,41.0,1,0.3805612594113619,0.14482687216476187,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0
15645,1,1.08,2280,13,8.0,1,0.38329911019849305,0.1469182078789565,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
15645,1,1.07,3945,7,9.0,1,0.3860369609856278,0.1490245352470191,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
15645,1,1.1,3770,8,7.0,1,0.38877481177275897,0.15114585426894417,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
15785,1,1.01,990,44,21.0,1,0.39698836413415606,0.15759976125791328,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
15785,1,1.03,1725,17,15.0,1,0.39972621492128724,0.15978104689529912,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
15785,1,1.01,1585,20,21.0,1,0.4024640657084184,0.16197732418655014,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
15785,1,1.28,8640,2,3.75,1,0.4052019164955496,0.16418859313166634,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
15785,1,1.06,1990,15,10.0,1,0.40793976728268433,0.16641485373065065,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15785,1,1.03,1080,40,13.0,1,0.4517453798767974,0.204073888240032,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
15785,1,1.04,2100,15,13.0,1,0.4572210814510598,0.20905111732327664,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
15785,1,1.1,4730,5,7.0,1,0.4599589322381945,0.2115622193457,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
15785,1,1.12,6585,4,6.0,1,0.4626967830253257,0.2140883130219853,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
15785,1,1.25,8070,3,4.0,1,0.46543463381245687,0.21662939835213582,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15285,1,1.05,4035,8,11.0,1,0.48459958932238223,0.2348367619714215,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
15285,1,1.3,7340,3,3.5,0,0.4900752908966446,0.2401737907474308,0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0
15285,1,1.06,4620,6,10.0,1,0.4955509924709105,0.2455707861389044,0,0,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0
15285,1,1.2,4630,5,4.5,1,0.5010266940451729,0.25102774814583523,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,1,0
15285,1,1.44,7340,3,2.75,1,0.5037645448323076,0.25377871663010204,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1
16585,1,1.01,493,118,21.0,1,0.6214921286789874,0.386252466009939,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
16585,1,1.02,900,49,15.0,1,0.6269678302532498,0.3930886601724678,1,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
16585,1,1.01,1150,35,21.0,1,0.6297056810403845,0.39652924473453444,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16585,1,1.07,4620,6,9.0,1,0.6324435318275157,0.39998482095046184,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16585,1,1.14,5230,5,5.5,1,0.6351813826146469,0.4034553888202544,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1
16790,1,1.002,821,52,41.0,1,0.6598220396988381,0.43536512407233513,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16790,1,1.01,1290,29,26.0,1,0.6707734428473664,0.4499370116293091,1,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0
16790,1,1.01,2145,15,21.0,1,0.6762491444216288,0.4573129053309849,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0
16790,1,1.12,4235,7,6.0,1,0.6817248459958947,0.4647487656481263,1,1,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0
16790,1,1.3,8165,3,3.5,1,0.687200547570157,0.47224459258072365,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0
16790,1,1.2,8945,2,5.0,1,0.6954140999315541,0.48360077038361354,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
16790,1,1.02,1035,41,17.0,1,0.7556468172484614,0.5710021124177296,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16790,1,1.005,486,121,34.0,1,0.7611225188227237,0.5793074886590475,1,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0
16540,1,1.005,397,149,29.0,1,0.8131416837782339,0.6611993978977013,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
16540,1,1.1,1330,30,7.0,1,0.8186173853524998,0.6701344236013632,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
16540,1,1.07,1630,21,9.0,1,0.821355236139631,0.674624423933989,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
16540,1,1.11,2950,9,6.5,1,0.8240930869267622,0.67912941592048,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
16540,1,1.14,4810,5,5.5,1,0.8268309377138934,0.6836493995608363,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
16540,1,1.14,2410,14,5.5,1,0.8295687885010281,0.6881843748550635,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
16540,1,1.01,623,87,23.0,1,0.8459958932238187,0.7157090513515669,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0
16540,1,1.01,1146,38,26.0,1,0.8487337440109499,0.7203489682228447,1,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0
16540,1,1.1,2510,14,7.0,1,0.8542094455852158,0.7296737769270019,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
16540,1,1.08,3810,7,8.0,1,0.8596851471594782,0.7390585522466137,1,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
16540,1,1.07,2290,15,9.0,1,0.8624229979466129,0.7437734273872235,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
16540,1,1.14,4070,6,5.5,1,0.8678986995208753,0.7532481526300265,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
16540,1,1.01,840,55,23.0,0,0.8952772073921977,0.8015212780759723,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
15550,1,1.05,1015,40,11.0,1,0.9527720739219703,0.9077746248455724,1,0,0.8,0,0,1,0,1,0,1,0,0,0,0,0,0
15550,1,1.04,2015,17,13.0,1,0.955509924709105,0.9129992162175995,1,0,0.8,0,0,1,0,1,0,0,1,0,0,0,0,0
15550,1,1.1,2740,10,7.0,1,0.9582477754962362,0.9182387992434851,1,0,0.8,0,0,1,0,1,0,0,0,0,1,0,0,0
15550,1,1.12,4290,6,6.0,1,0.9609856262833674,0.9234933739232358,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,1,0
15550,1,1.25,7925,2,4.0,1,0.9637234770704985,0.9287629402568517,1,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,1
16550,1,1.005,558,103,34.0,1,0.9719370294318956,0.9446615891808976,1,0,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0
16550,1,1.04,1080,37,13.0,1,0.9746748802190268,0.9499911221299743,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0
16550,1,1.36,5675,5,3.4,1,0.9774127310061616,0.9553356467329231,1,0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0
16550,1,1.14,4290,6,5.5,1,0.9801505817932927,0.9606951629897302,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,1,0
16550,1,1.44,7525,3,2.75,0,0.9828884325804239,0.9660696709004025,1,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1
16150,1,1.005,331,161,34.0,1,1.0130047912388775,1.0261787070729218,1,1,0.8,0,1,0,0,1,0,1,0,0,0,0,0,0
16150,1,1.005,765,66,34.0,1,1.0184804928131435,1.0373025142409036,1,1,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0
16150,1,1.01,2015,16,21.0,1,1.0294318959616717,1.059730028423242,1,1,0.8,0,1,0,0,1,0,0,0,1,0,0,0,0
